% Model:              517_IH_ComsolLab_HeadModel.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 27 2022, 12:13
% Dimension:          3
% Nodes:              3802
% Expressions:        1
% Description:        Electric potential
% Length unit:        m
% X                       Y                        Z                        V (V) @ Refinement level=3
-0.04446689914405727      0.04516405035642987      0.07734923035114254      0
-0.06950468701686713      0.07189641024008088      0                        0
-0.06394668084313027      0.06333104802374148      0                        0.20462543296968946
-0.07710666261136116      0.059814260295215395     0.021836136248749246     0
-0.06998109257413107      0.0530552673487813       0.01969226469150362      0.20444323856186888
-0.06362340391154626      0.04600856196289246      0.061929594708950986     0
-0.07210818663369366      0.03859053110964987      0.03756568020248737      0.20433940704787415
-0.07974045440823864      0.04383290210547777      0.0414745298198692       0
-0.040019702092625675     0.05739757892635248      -0.05660336896166722     0.2036612244385633
-0.04282124386702065      0.06479297873497611      -0.06299373762787921     0
-0.05700272584230379      0.05722364184410743      -0.03970068085870153     0.20430739084753452
-0.06197290618120706      0.06446019515665784      -0.04476876299185512     0
-0.07669214416688801      0.0600625538007151       -0.02260098789923736     0
-0.06972271760545978      0.05327919172124531      -0.020001759403614847    0.20462700494255429
0.08565388500102908       0.051607953392682315     0                        0
0.07808929454035368       0.044744196470187264     0                        0.20436594071931843
0.08164133732042766       0.03430558091684198      0.016056748067094805     0.20452241973070606
0.08883957239408925       0.04044255370363029      0.02172395513630878      0
2.763479274836052E-18     0.045131041484942326     0.07786634811610575      0.2044618127003926
-0.01842147043960195      0.0364459624855565       0.0802018780661917       0.20431769366491953
0.01954682026123551       0.03479857665550331      0.08066585944763754      0.20407287953084993
-0.02029418866686259      0.03954580099790933      0.08957832064616719      0
3.0648082204956483E-18    0.050052116620555205     0.08657228359993403      0
0.02088862372366614       0.03847681543683024      0.08990661862605666      0
0.07913471328384562       0.021712314882763154     0.03696312400102688      0.2040488477815736
0.09005851962465629       0.019784894469107125     0.038704276170233365     0
0.07778109673491156       0.020736206861407345     0.059330520945928465     0
0.0685917251572621        0.018856024969332797     0.055132799333124        0.2042537960754091
0.053105092900996506      0.018971719948133275     0.07014216242878554      0.20375069941337162
0.05943964499816282       0.020752369872202418     0.07769342151803901      0
0.03664865980245188       0.018397138497971737     0.08011504870978108      0.20400257677497846
0.04011270209935153       0.020649655536892613     0.08924439958056955      0
3.928908287977025E-18     0.06416394164770582      -0.0631109148310197      0.2042552447497544
0.020935609508872948      0.05351427950330116      -0.0692670350436234      0.2044894074900285
4.329082242382258E-18     0.07069927828001239      -0.07072207611597119     0
-0.020137522744108564     0.054203645727175884     -0.0689669846202755      0.20424742770364682
-0.02017679713431412      0.06089215296110828      -0.07671403108403135     0
0.022822505939154157      0.059237187862904904     -0.07726634970510894     0
0.09000794287397279       0.038108192763746294     -0.021126662393213196    0
0.08131132843087246       0.03393583153155978      -0.01835285283187293     0.2036590427756893
0.07188264804981974       0.03854049240706431      -0.03804622654570051     0.20404306533665875
0.05724949977839468       0.03983372992732296      -0.056883817867656214    0.20434929242683125
0.07932960480639611       0.043128220814233474     -0.04297406625698501     0
0.03894249394681009       0.038772504896157196     -0.07127534657425474     0.20379392962817305
0.06318462491413356       0.04417766627422181      -0.06368702361567655     0
0.04277007655243234       0.04230698001259481      -0.0798801602020989      0
-0.03490060470005818      0.019441126181694295     0.0806473211232569       0.2044998551620494
-0.053885107061019955     0.02105868234386692      0.06894147615885902      0.2045966077819364
-0.03611003977201861      0.018638038740569973     0.08563347174350502      0.10141051133498681
-0.039460477022895145     0.021670601451648917     0.08929308923902991      0
-0.06978556474133245      0.020960690227188973     0.05282636102300745      0.2044257514203808
-0.06003814713697823      0.022838017123698953     0.07664101944922308      0
-0.08148267711445359      0.033545229028108525     0.01831095136014098      0.20432052456149358
-0.08602268663093234      0.05099086056069769      0                        0
-0.07791912838546862      0.04503985951950338      0                        0.20422830616059293
-0.09031812061279497      0.03817564200716116      0.019627976113540026     0
-0.07820050653462558      0.02319696164721039      0.05784964777823488      0
-0.08147571060942216      0.018827923162392648     0.03327488377261046      0.2038644181627105
-0.09059732408320202      0.020622886564680518     0.03697054799030689      0
-0.0902580270726604       0.03799052987917762      -0.020253596926230612    0
-0.08134759812923407      0.03379647073546914      -0.018449033699118603    0.20425545799525177
-0.038472039236309936     0.039800472203044        -0.07096354422810738     0.20425347433280508
-0.0410479468989124       0.04643379605906209      -0.07847909682794203     0
-0.056834306393282796     0.04077131989048666      -0.05663533429919933     0.20437167517712065
-0.07145722449842477      0.03898596530567459      -0.038392181185320264    0.20473160618636946
-0.06108891681729295      0.045912509034482824     -0.06449950198449908     0
-0.0786977713386013       0.04394589369978916      -0.04330611057650016     0
0.08699668598637932       0.016846672421594235     0.01574059260977208      0.20391819919929183
0.08672447798514117       0.02405926906047083      0                        0.20369354022433428
0.09621247747550173       0.027260632579115138     0                        0
0.09080410391162236       0.022957461807213517     -0.00835143879069397     0.11671997264659041
0.09677040785583586       0.017709282234754545     0.01794072144995827      0
0.08646834534711678       0                        0.024964252385574        0.20432660424466353
0.0963302050771967        0                        0.026841607432534356     0
1.4812294786130947E-18    0.02419031315223923      0.08668802093002131      0.20431517345437925
-0.01722570938672141      0.017225709386721414     0.08664034783083709      0.20383690199766774
0.017038642372501474      0.017038642372501474     0.0867142971614485       0.20408144075239856
-0.01878016384567198      0.018780163845671983     0.09640856233685592      0
1.6207192674957418E-18    0.02646835428180843      0.09643341907984117      0
0.018725931382391123      0.018725931382391123     0.09642965823710029      0
0.07709904810763381       0                        0.046429641324438505     0.20460007900469812
0.0860985102123618        0                        0.05086273164117294      0
0.06301608988447693       0                        0.0642570698444473       0.2043329823658919
0.07050534712747555       0                        0.07091541341766118      0
0.044965715775236184      0                        0.07796194127432662      0.20406621451696577
0.04755740926097455       -6.524847949404782E-4    0.08231241729052413      0.09542889416649672
0.050265027089416464      0                        0.08644883228494134      0
0.024002168299532674      0                        0.08674029698043494      0.2042316632568046
0.026496519612499214      0                        0.09642568487595388      0
-0.026649890230622697     3.2636702768560412E-18   0.09638341403225602      0
2.8192961803814898E-18    0.046042600729359576     -0.0773308125605426      0.20445305366552946
0.018995339494857013      0.033852659184561644     -0.08119836539985913     0.20464016236936453
-0.019068859147186517     0.03518380086063088      -0.08061314264947268     0.20356425759480115
-0.03537576686064936      0.030346768139279206     -0.08847388757436747     0
3.09045471522535E-18      0.05047095566455642      -0.08632876226751167     0
-0.02025599687791891      0.041200363915503954     -0.08883819338388069     0
-0.009396554523877783     0.03262050220237102      -0.08746870763660554     0.12086673761999965
0.020704284239026063      0.03704645247010752      -0.09054773864393127     0
0.08680834629624268       0.01689888802545504      -0.016695466355114024    0.20362130988758767
0.09648504100819648       0.01852072853533283      -0.01864455620729968     0
0.08153114829054318       0.018937649196422542     -0.033076234691069316    0.20371108318491918
0.09033748224506713       0.020481641728074783     -0.03767813230170745     0
0.08797403981588856       0.009464229531543331     -0.03138311595264044     0.11985251330018397
0.06950069481225474       0.02056098935322068      -0.05335634111734589     0.20452062210750968
0.05312809361267808       0.020316764178291133     -0.06974693371329109     0.20446570360532504
0.07738344351735306       0.02203952007114174      -0.05938065530482443     0
0.03416407276982161       0.018887572089592738     -0.08109300680292211     0.2042155340485419
0.059049711891946154      0.022017110157733326     -0.07764263252737115     0
0.03727498041855824       0.0204135513805602       -0.0905199577708106      0
-0.024531211687853792     3.004206987273629E-18    0.0865921808912468       0.20418911807919662
-0.06414108067599285      7.85501691437068E-18     0.06313414948526096      0.20439991143648314
-0.04603551289309499      5.6377243511635484E-18   0.07733503232622925      0.20446899290992396
-0.05090085044320651      6.233556356915098E-18    0.08607597931746847      0
-0.04074915188660693      -0.015586171307276733    0.08998098623877417      0
-0.07793199379043986      9.543916674663356E-18    0.04501759619707288      0.2043455973886332
-0.07140627199177088      8.74474624337675E-18     0.0700081606553063       0
-0.08667636379595918      0.024232053411808563     0                        0.20407205719600258
-0.08687233998284338      0.016730034229204802     0.01653186319187618      0.2038381453665956
-0.09647097259351634      0.026331136824053115     0                        0
-0.09683834436487411      0.01782589647444062      0.017452004914982833     0
-0.0866694117612018       1.0613941769733976E-17   0.024256909452107817     0.20422633810736188
-0.08674039845065444      1.0622635131936E-17      0.04976022109501132      0
-0.09649216914100381      1.1816882608131533E-17   0.026253346168974755     0
-0.09649245810846231      0.01862377439202446      -0.01850298774743206     0
-0.08677077347147177      0.01705714163834625      -0.01672981740163137     0.20370835927879496
-0.08135198510081855      0.01897258695810428      -0.03349470800400222     0.2041018237340173
-0.0345881288529692       0.018971272449143737     -0.08089346181312035     0.20317178389081425
-0.0902670200140037       0.02106937860388773      -0.03752261162335981     0
-0.06966376379321242      0.02065664925542859      -0.05310614706134977     0.20446602960904842
-0.05312048330643526      0.020963786712087137     -0.06956100847443812     0.2042716323999801
-0.054292034818168224     0.02465275144374123      -0.08027837069569815     0
-0.03822292850596746      0.015577537202763581     -0.09108429102278955     0
-0.0761586953265544       0.02392064961684221      -0.06023002281308991     0
0.09000000000000001       0                        0                        0.20428581021878273
0.10000000000000002       0                        0                        0
0.09162040324529813       -0.014928541124337905    0.014830536524260288     0.11716662301900384
0.0868981351386617        -0.01668912248177878     0.01643737510100304      0.2034471339372605
0.09654927133440551       -0.018461113595168558    0.018369145043295496     0
0.08137211528289723       -0.019074410693265396    0.03338780782099247      0.20413687996454272
0.09037553847898067       -0.02086555792125324     0.03737499882634267      0
-0.017325678481196424     -0.017325678481196417    0.08660047188285071      0.20448150391975056
5.51091059616309E-18      0                        0.09000000000000001      0.20481739740842111
6.123233995736767E-18     0                        0.10000000000000002      0
0.06976675078061255       -0.020686218289425292    0.052959237705976735     0.20465890965789543
0.07745998194866706       -0.02290483552454769     0.05895184226218545      0
0.054000381295738545      -0.020890107368420292    0.06890255607777353      0.2045198526246765
0.05932866614493014       -0.022329299480634918    0.07734023376075055      0
0.03501692338501019       -0.018784759350003778    0.08075238629793409      0.20458358726814338
0.038833390432948554      -0.020735967845541714    0.08978857068130021      0
0.017138697061416974      -0.017138697061416977    0.08667485290483022      0.20395029422858937
0.018819744091451165      -0.018819744091451176    0.0963931245715408       0
-0.018873955976114253     -0.01887395597611425     0.09637192314996836      0
1.503668093350726E-18     0.024556763540273627     -0.08658493892728264     0.20405109028175714
-0.01729973853920174      0.017299738539201744     -0.08661084281399482     0.20426839567455643
0.01727961004838572       0.01727961004838572      -0.08661887873409269     0.20384520565165018
-0.018765176198447316     0.01876517619844732      -0.09641439894788774     0
1.6307682113267292E-18    0.026632465988759103     -0.09638822958408579     0
0.018691594559528287      0.018691594559528287     -0.09644298100766291     0
0.08658744879269106       0                        -0.024547911224588798    0.20394010420675576
0.09642998117005588       0                        -0.02648087795158447     0
0.08678378347700216       -0.01687033842255706     -0.01685130876001033     0.2038709022971932
0.07756896209681508       0                        -0.045640256893420036    0.20417958348547852
0.08636956393600724       0                        -0.050401104275642365    0
0.0635569199504297        0                        -0.06372219314218215     0.20467535968250775
0.045423779038314335      0                        -0.07769593343338178     0.20448223932309859
0.07020163613400711       0                        -0.0712160748859506      0
0.02431726410505515       0                        -0.08665249906382752     0.20421687759753168
0.04951217640088499       0                        -0.08688223197379046     0
0.026235176580418268      0                        -0.0964971103260765      0
0.09637299505302799       -0.019280815700246295    -0.018452532900449854    0
0.08659978385238855       -0.024504355158283146    0                        0.20370573191043698
0.09075695370006866       -0.023375763321408102    -0.008426406114362805    0.11543660857884215
-0.03683050020510079      -0.019163766740216574    0.0798515140681042       0.203164166369527
-0.03762662753385456      -0.03132151053790578     0.08719632949873773      0
-0.01913530390239498      -0.03550873990502559     0.08045476701178267      0.20400687518612204
-0.05570713593451036      -0.019537507913734695    0.0679337971152411       0.2044499668838034
-0.07081008870519409      -0.019517038816960635    0.052009773440958175     0.2043657569788226
-0.05851777946307977      -0.024039476695118717    0.07744529066983484      0
-0.08168862970018792      -0.01813798717537199     0.0331357993555553       0.20417220012908818
-0.07805707894155758      -0.023139534686174985    0.05806594838301323      0
-0.09000000000000001      1.102182119232618E-17    0                        0.20474334452449072
-0.10000000000000002      1.2246467991473534E-17   0                        0
-0.08697579883984928      -0.01620196941745369     0.01651383066299186      0.20375851389524316
-0.09128302635202362      -0.019826365664221246    0.035697679540333635     0
-0.09671145304753566      -0.017735324711657       0.01823055421007265      0
-0.09624790173598002      1.1786968478561692E-17   -0.02713528200446183     0
-0.08665799550888792      1.0612543682048529E-17   -0.024297667222335617    0.20432106723220403
-0.07797557785853221      9.549254183611671E-18    -0.04494206559205484     0.2043865901157558
-0.024374216037409517     2.9849805651939645E-18   -0.08663649831214543     0.20416271792841648
-0.026443384801757744     3.2383806556094387E-18   -0.09644026830919955     0
-0.04577409438995775      5.605709817853058E-18    -0.07749005577884926     0.20457576972457445
-0.05009249339827572      6.134561170150827E-18    -0.08654892577685686     0
-0.06416239365147113      7.857627001090657E-18    -0.06311248866275125     0.20431942785652582
-0.08580560819381079      1.0508156342344228E-17   -0.051355301666391046    0
-0.07023348333095147      8.601121055421871E-18    -0.07118466807144129     0
0.09633264105491983       -0.026832862575683084    0                        0
0.09029842489036001       -0.037808452314479796    0.020413608105960147     0
0.0812505124584595        -0.03408886457008671     0.01833858057647878      0.20436689858023618
0.07165269860046904       -0.039361407789746596    0.03763735325550431      0.20477106210856724
0.07953631359354962       -0.043207763604510965    0.04250957520659595      0
-4.495646944549334E-18    -0.024473162099632205    0.08660860317637138      0.20420989798120107
-4.910893447260195E-18    -0.026733658775081656    0.09636021552846014      0
0.057260948558644574      -0.04153558272162057     0.055641523506637355     0.20482338048895252
0.06355251089799283       -0.04492850348832736     0.06278939347421555      0
0.03919844812078695       -0.0410854152818942      0.06982456814070725      0.20508932223167028
0.04381020551913378       -0.0445464896872923      0.07807865360590707      0
0.019190196882354554      -0.036587003550734874    0.07995703543025456      0.20468867862315718
0.020938333112020494      -0.03993290376907551     0.0892577694268674       0
-0.021305857264827404     -0.042879901573271005    0.08779165385887998      0
-0.010289470919647523     -0.043457754246999686    0.08268003967702553      0.11799490604585337
5.51091059616309E-18      0                        -0.09000000000000001     0.20469449428408681
6.123233995736767E-18     0                        -0.10000000000000002     0
0.08114166760211866       -0.0341283887109284      -0.01874254152304496     0.2036990551336397
0.08118721097693646       -0.01890139940294445     -0.03393190054206781     0.20440083117857408
0.09030480821324356       -0.02120120389051971     -0.03735706850332226     0
0.07738866201042062       -0.02271360827521151     -0.059119260747721857    0
0.06950822618221283       -0.020834552687707546    -0.05324028462832897     0.2043667298998701
0.053319356936614645      -0.020615149348717828    -0.06951303326136721     0.20414486061636292
0.03377773090719752       -0.01881569633905885     -0.08127136313633039     0.2040780013303928
0.057997533302036386      -0.022242935562668188    -0.07836796506503262     0
0.01720352437718627       -0.017203524377186277    -0.08664916328509535     0.20380876086300265
0.036063417718956665      -0.020122001702000625    -0.09107433749378982     0
0.018659510333368177      -0.018659510333368184    -0.09645540600836149     0
0.09015371351782628       -0.03818911012528852     -0.02034452768643933     0
-8.418409434157622E-18    -0.045827686480808705    0.0774583722917753       0.20397786890606145
0.07764385611153321       -0.045512734732510406    0                        0.2044343705521909
0.06979015948577698       -0.05328054364121719     0.019761510778434056     0.20484571291907022
-0.04145277958100825      -0.039582095482102335    0.06938965904408294      0.2038912664203266
-0.021153055552264013     -0.05462721796311136     0.06832580258155448      0.20405628384360705
-0.043604402183835295     -0.04760345514383173     0.07637124569207669      0
-0.017223659909960113     -0.017223659909960106    -0.08664116272657049     0.20399566234303504
-0.018733101472085508     -0.018733101472085505    -0.09642687290622412     0
-0.07246866198982152      -0.037945309776630444    0.037529275177660346     0.2041898113473421
-0.0581882538762679       -0.04049690983742341     0.05544481404469308      0.2044281344310495
-0.06356537352305767      -0.04726097806446015     0.061039685789368046     0
-0.09642635224570055      -0.018829274074594348    -0.018639126331775707    0
-0.08664822010952203      -0.017412345214766325    -0.016996946372028948    0.20402574045951827
-0.0865033930626638       -0.024842522506585717    0                        0.20421701077466817
-0.0813893614001949       -0.03341281851539695     0.01895667190531117      0.20427260411892775
-0.0813494811417322       -0.04167860377523925     0.04056052151190332      0
-0.0962357324495491       -0.0271784140396344      0                        0
-0.0905684677333448       -0.03684523323732274     0.020970966599596044     0
-0.06998483324099357      -0.020656085911575185    -0.052682532504084764    0.20456537967493796
-0.09046888140818622      -0.020900112914031852    -0.03712905569674862     0
-0.0812898781352416       -0.01900784909378238     -0.03362524922711453     0.20435944207704718
-0.033961496193695116     -0.018935579601582108    -0.08116686886555241     0.2044008641761539
-0.0533525368133822       -0.020504385998927326    -0.06952033494153846     0.20437128767658352
-0.03731475933762772      -0.020527350196967557    -0.09047782396513515     0
-0.058875090709145116     -0.022518732061213177    -0.07763137510275872     0
-0.0773381965799729       -0.022814307111840616    -0.05914651926161073     0
-0.06670363671108116      -0.031848222462121704    -0.05781835454595383     0.12069084687770622
-0.05668366667992558      -0.03965564515598044     -0.057570754198482246    0.2041678162159156
0.08600008606821676       -0.051028967701279855    0                        0
0.07736743568162716       -0.05934085384559155     0.022202318818660183     0
0.05685052720653964       -0.05824783762150713     0.038408423148536534     0.205015590552105
0.06302210745356177       -0.06422441564952804     0.043628412835999185     0
-9.374256116345048E-18    -0.051031073464728884    0.08599883651825999      0
0.01961222802852895       -0.05531757026249111     0.06822995626564145      0.20467253569948093
0.04017988545208033       -0.058456120052408446    0.05539367142080507      0.20505122017428054
0.0447858778864906        -0.06420665158237546     0.06222323548736274      0
0.02213542487380493       -0.06112288848187715     0.0759869427552402       0
-0.020843106266649723     -0.06195033253378577     0.07568170994441467      0
-4.47148035937994E-18     -0.024341605337381955    -0.08664566528988756     0.20413624345243964
-4.8756427608905445E-18   -0.02654176297625926     -0.0964132425281878      0
0.06944560544837992       -0.05349363270345851     -0.020389682295107528    0.2042479291670832
0.07940565046416524       -0.04315834828204411     -0.04280303316271638     0
0.07125002439817872       -0.03893999387934921     -0.038821526244278225    0.20402600298998394
0.056956898264829595      -0.040491642092489726    -0.05671277334695922     0.20449835753421236
0.057060012532614765      -0.05687632498367064     -0.04011531660263609     0.20465783751587224
0.06279484886645989       -0.04454675648720246     -0.063815307272694       0
0.0381749618549276        -0.03878157840009165     -0.07168445761929408     0.2042885935509708
0.039539269980671365      -0.05737599917670042     -0.056961748988868445    0.20470105739094496
0.01892402227960346       -0.0340692404217631      -0.08112439976878212     0.2043637868637234
0.04205144633392591       -0.0420962833871946      -0.08037150481489044     0
0.020328677200913022      -0.05363152618421883     -0.0693570780988684      0.20418558522846728
0.020726381896654187      -0.037452637219006685    -0.09037542286935937     0
0.0768279680125636        -0.05991942936532731     -0.02251944305692435     0
0.06388228808058996       -0.06339600175551201     0                        0.20465002598743562
-1.173230677277778E-17    -0.06386770335711636     0.06341069518032662      0.2045135580371443
0.053088802927895175      -0.0698234665905533      0.02015595487594167      0.2045895845494871
0.03781386141610128       -0.07252129545043139     0.03756026611986567      0.2046718861348969
-0.04165779645687198      -0.05794857579219527     0.05483238603247196      0.20464046950004586
-0.020689136216989843     -0.07019160358945671     0.05239368691107172      0.20455681172191917
-0.044254177496754914     -0.06485768648859902     0.06192776661104706      0
-0.018741140697699162     -0.03279381769493516     -0.08169048393993271     0.20348503535569687
-0.020626909285560865     -0.03666807774941232     -0.09071925202231498     0
-8.365803141757823E-18    -0.045541311163253606    -0.07762709759126278     0.20420036438509406
-0.020461718029823946     -0.052996579314862326    -0.06980458922013284     0.2045987846210062
-0.03814365791968752      -0.03763547981170982     -0.07230928031621006     0.20426859450334597
-0.06975848352894104      -0.053186263767139974    0.020123998664149153     0.2045710189681058
-0.05819001485601838      -0.05701235195873398     0.03825590013566277      0.20501131742550396
-0.06388198602474188      -0.06362132755882302     0.04325989529792731      0
-0.039074477916650904     -0.07195368729147998     0.03736110357980711      0.2044459877937857
-0.07732984723335609      -0.04604422195810728     0                        0.20471421886177413
-0.08101589581306706      -0.03433737480619845     -0.01890421426626644     0.20450771533276205
-0.09014855944106806      -0.03795187400897577     -0.02080606858363811     0
-0.0775202791436417       -0.05927071252319459     0.021853808786678322     0
-0.06341882915696234      -0.06385962666403555     0                        0.20498621481422066
-0.0856937616411084       -0.051541713294576026    0                        0
-0.07160537567799116      -0.03887278884125576     -0.03823056972786171     0.20474892303275108
-0.07971935247596408      -0.04299753037072159     -0.04237967936207017     0
-0.06934989927001595      -0.053528016615703465    -0.020623843202168132    0.20462719942318747
-0.04262430027013299      -0.042090600582828666    -0.08007215726492155     0
-0.04005757150879787      -0.05644173532408597     -0.05753017884922114     0.2049242252223952
-0.06337985086131159      -0.04475821713480128     -0.06308483576670296     0
-0.05706242878226166      -0.05680102378223667     -0.04021844003388375     0.20481809712874632
0.07043179046883895       -0.07098846800071033     0                        0
0.0587773476873497        -0.07768366125408153     0.022593631248684305     0
0.04208653402490527       -0.0804886172556901      0.041836660311711314     0
